_MeanReward,Steps,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,PolicyLoss,PolicyEntropy,KL,Beta,_lr_multiplier,ValFuncLoss,ExplainedVarNew,ExplainedVarOld
16.088105444070518,683,0.03618143332155712,-1.36621302341104,1.1359560650712652,0.05727177757492116,0.0616822009809018,-2.0689618587493896,2.1925034523010254,0.3106931344931143,-2.600815284627014e-18,-3.706629453260018,2.953200155448964,0.9999167394328307,0.028368446736663448,-0.05659134742464432,0.1133215552307905,0.0014528109692333105,20,-0.04954823,5.6805854,0.015887626,1.5,1.0,0.0004373784536761594,0.7029274981495423,0.5304359663938718
18.5046664868571,754,0.04636115077155942,-0.9271143988619691,1.0139711061846028,0.055355868147679635,0.06377281988794922,-2.2624709606170654,2.732454299926758,0.3125738418521028,1.8847287420692312e-17,-3.4368933000035136,2.5690269189482002,0.9999269181406466,0.029781460495697718,-0.09595175217265475,0.13790600695416783,0.0029960272640456006,40,-0.02520294,5.669838,0.015312931,2.25,1.0,0.0009584085683574101,0.6802486123180651,0.480437887703573
19.307357496542004,675,0.03788546504441337,-1.0041892401528754,1.288614190350375,0.05509563345557928,0.055482544343297684,-1.89195716381073,2.2785489559173584,0.3211797458393133,-2.105311809659556e-17,-2.5101836564026043,4.028204746940468,0.9999225348756644,0.04583756721773858,-0.02107975824046731,0.18478950662175384,0.001792444525137668,60,-0.02452352,5.6616964,0.012282715,3.375,1.0,0.0008570279968840341,0.522807740019327,0.385214312777004
18.387175608010015,683,0.0400247670589861,-0.9698877579230005,1.1258176586533537,0.054604294774121626,0.056805805732682894,-1.8387789726257324,1.9471356868743896,0.3093616611434114,2.080652227701611e-17,-2.8670694281854296,3.208193576289449,0.9999204943953032,0.03996341258847594,-0.023907199765769608,0.16855131241919846,0.0013857876692482916,80,-0.032999527,5.6502876,0.012334792,5.0625,1.0,0.0005186624433318317,0.6262186799087911,0.4166585282478156
21.86823652227795,797,0.0483220809134496,-1.0206894144365777,1.1019723508042043,0.05638958227269962,0.061167992928259335,-2.0992014408111572,2.273871898651123,0.3162493857643035,8.915216257968634e-18,-3.12027178065028,3.021599613711156,0.9999117604314407,0.0498595263953641,-0.04033008122552307,0.15080590142825132,0.001800009308118018,100,-0.028918253,5.6185284,0.0059362883,5.0625,1.0,0.000502736975457016,0.7310007297352865,0.5559392075136691
21.962619431949644,711,0.04019421267649669,-1.3793765880150821,1.0500692622567338,0.05362126997235954,0.06587525002436342,-2.604682207107544,1.8420400619506836,0.31450939278490514,-3.99742748669536e-17,-3.263427543035872,2.977190648539515,0.9999003864347541,0.050564487319714975,-0.017068913145694968,0.14600499264008374,0.0016900958386279591,120,-0.031015625,5.5819674,0.0058663962,5.0625,1.0,0.00046224405821710063,0.7275016947664061,0.6679868630693586
21.48614746219284,771,0.04158282085006728,-1.1815870845905614,1.352291922071301,0.05642532749536591,0.05213912238470181,-1.8153443336486816,1.9126067161560059,0.31602735102665674,3.686343635590662e-17,-3.7164614047141384,2.6984307392619664,0.9999207529624905,0.04611849937060186,-0.0419986491809251,0.17309168892398913,0.0021283455453484606,140,-0.030356847,5.5386353,0.0054521686,5.0625,1.0,0.0009135422253274634,0.6154812299934622,0.533358260872427
25.97685565960335,836,0.045274233723337366,-0.9841721827573796,1.1011580674349957,0.054445710731745665,0.06117192992389661,-2.042579412460327,2.183725357055664,0.31984899789088517,-5.099589012632298e-17,-2.600427063493791,3.94258874210381,0.9999195364765604,0.06291476628642154,-0.01745400832616985,0.1753826288703307,0.0022010807165609215,160,-0.079562895,5.5332475,0.011603671,7.59375,1.0,0.0006624786788006408,0.7032936570838187,0.5590362904610482
24.0488913053349,825,0.04227787163646605,-1.1106959289431904,1.0443160179402304,0.05480525192608486,0.059953074335670944,-2.319199800491333,2.474414110183716,0.3147427668499875,3.445055688533819e-17,-2.948451157301602,2.844955193668207,0.9999264320173692,0.04947130139713847,-0.060861321968778415,0.17459766264450366,0.0025938621540241716,180,-0.02170784,5.5040493,0.0030497175,7.59375,1.0,0.0009435443416869257,0.6427487063084549,0.5634638471922084
25.436569378221286,770,0.036938606265584574,-0.9995187893190475,1.1802137750835429,0.055684656908367575,0.056117164260668484,-2.363109588623047,2.3190133571624756,0.3051637099360215,3.229739708000455e-17,-2.132944390263385,2.7961551127681368,0.9999268039864452,0.06089845579780748,-0.027638687804516848,0.2056900519034911,0.002646647655395662,200,-0.023804434,5.4869866,0.0031492023,7.59375,1.0,0.0010135225708859529,0.6180423026951238,0.5424971932008963
26.2537521158831,822,0.04849830159329123,-1.043240504941316,1.0225979625836579,0.054395199644141475,0.06334187966124766,-1.8293133974075317,2.131045341491699,0.2994435956287611,-3.457628884477373e-17,-4.170709195574798,3.0403730896080394,0.9999306503802501,0.062078396945382835,-0.024091319702417017,0.20008128513414397,0.0023584226847352405,220,-0.018932564,5.4650793,0.0022767559,7.59375,1.0,0.0008535031603937211,0.6386605303373567,0.45570469095306076
27.636135266292264,864,0.04844788480659058,-1.0930190180784427,1.2756361646881371,0.05296282453194158,0.07933168953614869,-2.239933490753174,2.2205233573913574,0.3010056692286719,2.4671622769447922e-17,-3.714034604350661,3.576887599833252,0.999919088295642,0.06267992044538072,-0.020735347227818585,0.18209068118791577,0.002317321073056249,240,-0.018906906,5.449788,0.0021413614,7.59375,1.0,0.0005103333850481277,0.7799885282793062,0.6582446664748676
29.416926595077392,892,0.045575841942593336,-1.1284561643112163,1.018277903275248,0.052306792046957463,0.07157764325219608,-2.3656728267669678,2.053257465362549,0.29410882952038286,4.779435442332513e-17,-3.0664818391277104,2.9639129896589367,0.9999183123016605,0.06779091190819772,-0.015144869647300913,0.2276371921923749,0.0026519738366757657,260,-0.019743638,5.426343,0.0026093272,7.59375,1.0,0.0008132261890035555,0.6934225369947435,0.6426649924445264
31.062880678341635,1060,0.06142348153297348,-0.9836945620088737,1.3599577565488166,0.05387278121291052,0.08377146619703743,-2.438847303390503,2.192880868911743,0.30437417837824476,6.70323335622736e-18,-3.4746027576437184,3.8146069865262553,0.9999131923027033,0.06598928501820532,-0.009729688224141187,0.2010561213867495,0.0026750839945704416,280,-0.018137615,5.4220934,0.0023132341,7.59375,1.0,0.0006862618904035874,0.7561854052826268,0.6954939341297437
31.873861182702843,1064,0.056394489035971995,-0.9980408405771493,1.3740024835882163,0.05613170777172506,0.06767569502086476,-2.511662483215332,1.9778473377227783,0.3102326502482008,3.005114953872604e-17,-3.406044766109389,2.250075504536231,0.9999217175961077,0.06673477748528668,-0.03186864108538494,0.20655905641420033,0.0030439664505276056,300,-0.016155776,5.4101567,0.0018677748,7.59375,1.0,0.0008055432806090469,0.7376016326771273,0.6590246032028018
