_MeanReward,Steps,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,PolicyLoss,PolicyEntropy,KL,Beta,_lr_multiplier,ValFuncLoss,ExplainedVarNew,ExplainedVarOld
8.985090919089037,1549,-0.013474837188118864,-0.7938968305003393,1.2354927643184754,0.02221452019299486,-0.006256098679231622,-1.5504400730133057,1.4377654790878296,0.1559807054557045,6.765981505785332e-17,-1.7007209873558977,2.1676723525926875,0.9999205696171507,0.02002897015245941,-0.011554441270783047,0.05703692513380367,0.0002634234949174402,100,-0.01691318,2.5913382,0.015306522,1.5,1.0,2.2451705795271202e-05,0.916481999694705,-2.1440448576392903
9.060530762387783,1561,-0.009377087745666524,-0.7824393619864731,1.4659675511509664,0.024273516997454534,-0.003382639427531229,-1.419840931892395,1.5900473594665527,0.15998041277025532,-2.275921639205958e-18,-4.925334522763401,3.496819423316941,0.9995549184614848,0.020488180818333993,-0.009183947866030108,0.05508692839373464,0.0002599633349439956,200,-0.026205871,2.5772486,0.014955416,2.25,1.0,1.7828563299366935e-05,0.9315601056153531,0.9126929137951856
9.743058027093719,1575,-0.009418247181064756,-0.7520170758907794,1.4750774395712707,0.023072680240343656,-0.005636740738197067,-1.5292093753814697,1.6895378828048706,0.1525320262516329,3.609105959416382e-17,-4.170867304816181,3.6857141687429813,0.9995449363370509,0.022216780128706284,-0.007907882068539802,0.06252331214838966,0.000294508895766055,300,-0.015891049,2.561473,0.017585348,3.375,1.0,1.9778811051545314e-05,0.9328749537751286,0.9229829673268078
10.314944511595808,1601,0.0005006183926929115,-0.7206833052076977,1.4834154330841465,0.024102629487097717,-0.0035056987025797264,-1.3372867107391357,1.4644441604614258,0.15388430750446275,2.6628709647474087e-17,-4.381240554157862,3.5130254593430315,0.9994651083190106,0.023367608766313608,-0.008800439517066579,0.060711058421438244,0.0003108396795781612,400,-0.027432295,2.4815865,0.008247087,5.0625,1.0,1.2393049261708309e-05,0.9602997459058047,0.9488744460114775
10.449094777839274,1599,0.0008125198702280234,-0.8754487754285468,1.492282796265545,0.02442761634196911,-0.006286494268967247,-1.4253157377243042,1.6248116493225098,0.14715481271035677,3.999302452683491e-17,-3.849430943044555,3.708363644367642,0.9994681280715898,0.023692977920571137,-0.009780455357937572,0.06230850945567454,0.0003251412463312524,500,-0.02058945,2.4241285,0.0041071475,5.0625,1.0,1.4842332983934601e-05,0.9548891399374955,0.9495372576745624
10.747079729852706,1610,0.003862089337422414,-0.7186928443155232,1.5008927204784448,0.024193984145301467,-0.0061913394223665815,-1.3870238065719604,1.5803121328353882,0.14642845416010375,-3.751312580099908e-17,-3.6243314839163836,3.62631992668134,0.9994716365672426,0.024258752783437493,-0.010157598970820922,0.06497297713330602,0.0003406185131042352,600,-0.02142164,2.375022,0.0041097053,5.0625,1.0,1.4630260303373615e-05,0.9579761667038993,0.9506920326534724
10.61676871870387,1599,-0.0004913294417635581,-0.7911905683660864,1.5093237562788915,0.02349969219682506,-0.0055237633743372315,-1.4018714427947998,1.6015026569366455,0.14979262276230546,1.9996512263417454e-17,-4.504176239891778,3.783832805649681,0.9994412028260192,0.02419273262016038,-0.009641348175408612,0.06425209787733756,0.00033572157893440983,700,-0.034129,2.3222876,0.0077481684,7.59375,1.0,1.4061704552257324e-05,0.9581231638317887,0.9555484196661517
10.998732060134003,1617,0.007139619331988401,-0.745676686998832,1.51682147265922,0.02590245284879678,-0.0044273894665222534,-1.473299264907837,1.512911319732666,0.14630344632967107,-2.6365222106126167e-17,-3.091084548968538,4.218148064407477,0.9995024395679325,0.02506914782875665,-0.009003568527982328,0.07156130640937325,0.00035450138297020043,800,-0.018414015,2.2892447,0.0030313614,7.59375,1.0,1.777034967560525e-05,0.9541270826125954,0.9463491776813393
11.29381020999536,1620,0.006457786660030555,-0.6904370372020973,1.5254273230377393,0.025293289174493718,-0.005697278253303663,-1.4214318990707397,1.463453769683838,0.14440276792614348,8.333525913235743e-17,-4.00622467914581,4.96640217240595,0.9994252071140949,0.0259019717751807,-0.008913712363124689,0.06867869503893861,0.00036896969680089235,900,-0.40078887,2.2722597,0.015849859,11.390625,1.0,1.208540183368679e-05,0.9672817097446414,0.9624309859266179
11.374832078138798,1612,0.004646944618912041,-0.6187101526618634,1.531378528518197,0.02254217830854972,-0.004974733954702825,-1.4016823768615723,1.348217248916626,0.14429527936494008,-4.407833348387718e-18,-3.5267804661567084,3.954714188762155,0.9994203993498655,0.026332134004932155,-0.008982763718579095,0.06440311657893115,0.00037350247968764643,1000,-0.0029723216,2.23767,0.001668163,11.390625,1.0,1.2719966822661536e-05,0.9661753521984303,0.9630523994465481
11.443972265511775,1610,0.0057207887016360905,-0.6767106689628749,1.5400925257230176,0.02288783154010486,-0.004111439370140231,-1.55535888671875,1.4659450054168701,0.1424216702416528,8.826617835529195e-18,-4.13065163281585,3.049745447750303,0.9994006307954385,0.026408073859812774,-0.007902213838798649,0.06595568362687629,0.000374075649693117,1100,-0.01024835,2.1920233,0.0010053093,7.59375,1.0,1.2298808341170055e-05,0.9697751949460961,0.9661693065816509
11.595753502378944,1635,0.011809328475480054,-0.8046345377105184,1.5480888330864655,0.02716058716347538,-0.0026266662711622933,-1.431929111480713,1.5109810829162598,0.14322193351852383,-2.6074962780187164e-17,-4.793348362300378,4.511693147722904,0.9995025458353446,0.026756804154086634,-0.011224237037957307,0.0686332799006662,0.0003911941725455676,1200,-0.13280258,2.157898,0.014250542,11.390625,1.0,1.6394788479676027e-05,0.9584183246595187,0.9515276457743164
11.887749359604822,1628,0.014866917002586038,-0.8437052088973904,1.5552037814666755,0.027283393862998846,-0.004237294677689017,-1.3667980432510376,1.367776870727539,0.13760893875299862,1.7458052475678137e-17,-3.703859578774659,4.2177459061001406,0.9994740980279883,0.02770657876459707,-0.008762246033494368,0.07038896762906313,0.000407172684623341,1300,-0.008375472,2.1288233,0.001099235,7.59375,1.0,1.5951035478139514e-05,0.9625606726635124,0.9587588610980592
