_MeanReward,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,PolicyLoss,PolicyEntropy,KL,Beta,_lr_multiplier,ValFuncLoss,ExplainedVarNew,ExplainedVarOld
1982.058609623657,0.06902776850635794,-2.5790813658938583,4.950839679489929,0.08213380103062164,0.0922889836775511,-3.3321213722229004,4.414626598358154,0.20990137759180263,7.49974064456729e-18,-10.840350050045057,9.787120608388337,0.999974359761175,0.736457288608114,-0.3425972810128282,0.9612432924856581,0.05604983784204102,20,-0.0037182947,1.7856321,0.0035877642,1.0,1.0,0.005429200812996914,0.9031491423448202,0.5482262769370709
