_MeanReward,Steps,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,PolicyLoss,PolicyEntropy,KL,Beta,_lr_multiplier,ValFuncLoss,ExplainedVarNew,ExplainedVarOld
2342.5458390095146,26957,0.09024275760005,-2.751661897403246,4.700444511646247,0.10024189546679788,0.0922730892613106,-3.1935884952545166,4.41953706741333,0.19744401899249725,2.108670061980488e-18,-11.366080477794782,9.245048304368472,0.9999725040157836,0.8118873444240231,-0.15901119742819064,0.9916251836114965,0.04578469202551661,10,-0.0078765005,1.6012135,0.006561294,1.5,1.0,0.0023928130416969455,0.9477830910067255,0.6631990342359344
3488.3347848778153,40740,0.10416753751694824,-2.6083091976040844,5.061000000000025,0.1111490023428501,0.09190246014385368,-2.867661714553833,3.917285919189453,0.19028076194162696,-5.5810916898191475e-18,-8.282727213677644,10.309486808583852,0.9999752494403535,0.8139151364139432,-0.2000077060703318,1.0043291915817323,0.03851743894266012,20,-0.0040447796,1.5804873,0.0021982393,1.5,1.0,0.005236589598755262,0.8641696194485776,0.4220951902274228
3447.7543310865913,39717,0.10586072799290008,-2.580150547992643,5.570000000000195,0.11632318058725485,0.0935144924101673,-3.3611016273498535,4.592425346374512,0.18919377369825058,2.8624225828138086e-18,-13.659218966442083,13.055651308595092,0.9999639693845634,0.8238334981248866,-0.34074736794527444,1.0099777656528741,0.04036002567460194,30,-0.004456399,1.5730181,0.002042721,1.5,1.0,0.003975576880349053,0.9015338038476888,0.6294739994541718
3318.0541041747747,38373,0.1093476082353081,-2.5550775552134057,5.730000000000248,0.13273486676396548,0.09514305204797908,-3.240218162536621,4.23543643951416,0.1890236194295431,1.18507114608309e-17,-11.237387239563576,8.45964935239149,0.999971711909797,0.8196758705627608,-0.22393695696462076,1.0444059613573526,0.04031321361847046,40,-0.00488879,1.5622425,0.0022101386,1.5,1.0,0.004646200712014355,0.8847740660806546,0.5596726476802303
3902.8992571512113,45412,0.12224903365597763,-2.5581990359582756,5.73500000000025,0.13180418823822165,0.09263810028691852,-2.852292060852051,3.9960591793060303,0.1845439065086012,-5.006907325007312e-18,-11.574772704963262,11.81845022524976,0.9999700582621908,0.8235232937833438,-0.09107841199941408,1.0417936257017701,0.03465433281175221,50,-0.0014009061,1.5562067,0.002576722,1.5,1.0,0.0045162663546224795,0.8716358203535467,0.5971172828184623
3317.360081815,38617,0.10643040671596922,-2.471766274830582,5.211000000000075,0.12068653273387911,0.090945718839019,-2.804279327392578,3.919102191925049,0.19043560924096803,1.1775833205232518e-17,-14.000953937984303,9.954121212051088,0.9999678482474136,0.8145203677354483,-0.15294172651406607,1.003466828497222,0.039185663599596236,60,-0.003887727,1.5494642,0.0022165945,1.5,1.0,0.0037802647609311213,0.9038255240676467,0.6408842160299248
3797.7661680121464,42743,0.11108160888447716,-2.67097758099149,5.882000000000299,0.12134165818736722,0.09460323241692974,-3.2011942863464355,4.047591209411621,0.18654347656618883,-2.393799077029091e-17,-11.943599385592876,10.319183227308047,0.9999689673288936,0.8475767138704039,-0.12888255311834823,1.010225406309055,0.03211442908647604,70,-0.0032500583,1.5425539,0.0014648207,1.0,1.0,0.004269932259042601,0.868882508635054,0.1724314222760428
3626.562116709089,41577,0.11227423301674795,-2.635685228025847,5.511000000000175,0.12558611957010846,0.09195945441930263,-3.142589569091797,3.9560656547546387,0.1905436034922836,6.494125107363159e-18,-10.7426589390361,11.67721974490837,0.9999734610477539,0.830994016828957,-0.258201107087975,1.0302805385391465,0.041332261773796376,80,-0.0046035433,1.52773,0.0030638012,1.0,1.0,0.0048637126442409254,0.8824573269893128,0.5594805538128653
4388.686486540819,49613,0.12677660690934806,-2.508335920186955,6.061000000000359,0.13876384215840218,0.09591643138975575,-2.601961374282837,4.015815734863281,0.18353532369528408,1.7186045651585677e-17,-13.727557512503049,10.587394138956785,0.9999654451028652,0.85021025327639,-0.044317342906061166,1.0526144137575644,0.028795389410362447,90,-0.0040739086,1.4993181,0.0027258196,1.0,1.0,0.003949523394517361,0.8638213315443529,0.5823852054412721
2813.8066465871343,33470,0.10587789517684243,-3.665714494373032,5.655000000000223,0.1345476477295092,0.09206582738444113,-3.1626651287078857,4.316000938415527,0.1904980746016702,1.6983393743892446e-18,-11.636373933635994,8.223058058088377,0.9999720368460632,0.7916485238790588,-0.2939638145761597,1.0148665033599813,0.04914431401788455,100,-0.00586701,1.5119848,0.0039225314,1.0,1.0,0.006206597755593215,0.8750104662570949,0.562075499863024
