_MeanReward,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,PolicyLoss,PolicyEntropy,KL,Beta,_lr_multiplier,ValFuncLoss,ExplainedVarNew,ExplainedVarOld
5.789428303782566,0.008754963282527672,-1.1117935262983871,1.2387483843347804,0.060332280083313955,0.017175165837887398,-2.2986299991607666,2.1818957328796387,0.34006090802168326,-2.0751832235984233e-18,-4.070605620120249,2.7412740359274133,0.9998951277750021,0.006794853431473732,-0.03822702536129915,0.06377433263171527,0.0004070452915578305,20,-0.06640309,6.1559434,0.015840344,1.5,1.0,0.0002601987127695323,0.36208832285219916,-0.06589223339460437
5.840423792489451,0.013365535856428221,-1.1631508568809679,1.1227713596901565,0.05980202237130272,0.03469457570930117,-1.8960288763046265,2.1297850608825684,0.3396060458504835,-3.165001050156348e-17,-3.1357183632948273,3.0386589507217696,0.999899004731048,0.007972041893291334,-0.05756547028772796,0.0693324244374987,0.0005776049465652225,40,-0.044206124,6.1331954,0.013556502,2.25,1.0,0.0004179018736724914,0.27829509562321586,0.1781778286298087
6.8390216500815955,0.014321858838240744,-1.1772207183184558,1.1553626176501846,0.058797628807630106,0.022434245517704877,-2.72359037399292,2.3137943744659424,0.34414631390814304,1.4833877573279752e-17,-3.223578517998819,3.2314816838645766,0.9999025078591053,0.011189750421338289,-0.04417757804448288,0.10041513040581887,0.0006880322981199227,60,-0.041832525,6.1073213,0.014316001,3.375,1.0,0.0004513390711816026,0.3520362472640921,0.22313993472857652
9.92320598703323,0.019764971898232023,-1.0201927349110944,1.1597218377446532,0.05763778534927136,0.029901966615230535,-2.2504005432128906,1.9184156656265259,0.33229024557148756,2.5744302020293485e-17,-3.008115787341296,4.688133442350997,0.9998957891073067,0.01852568999320764,-0.026412564519889166,0.09708939782460385,0.0005898314904643833,80,-0.028886233,6.076848,0.0132556,5.0625,1.0,0.0003516305445960558,0.41262774018596604,0.17464053083186482
8.652967143470187,0.020079733661046872,-1.0086541483804228,0.9624126941988581,0.056062168150686154,0.036719265185995026,-2.001420021057129,2.281768798828125,0.33976262595406403,-2.842170943040401e-17,-3.317178945469804,3.0934130537285145,0.9999045627920586,0.015836439829985623,-0.0526440257522891,0.10404135260102428,0.0007615287151093615,100,-0.0729875,6.054884,0.012507211,7.59375,1.0,0.000453741470447816,0.40419072896089236,0.3071523749266797
8.474456168613457,0.034105819708949936,-1.010291383412035,1.3493890891778966,0.0589368475193058,0.045091170919014614,-1.936546802520752,2.4194326400756836,0.3381385918529377,-5.312469052411964e-17,-3.4893755276825646,2.55434056751905,0.999926796019321,0.007205709098702927,-0.11752167752449641,0.09548443764653483,0.0014099001219810379,120,-0.029597951,6.0203266,0.0037633914,7.59375,1.0,0.0008891225189827504,0.37004146596128507,0.16254216653204379
12.334756106950788,0.03626855987422239,-1.4449418931235285,0.9572083333887245,0.060373199382398345,0.04220430348705094,-2.0216925144195557,2.160187005996704,0.32726687480006467,-1.0914634957912445e-17,-3.4340053067558336,2.4446766562691313,0.999930769309844,0.015835254020947546,-0.1101661152756924,0.12230334372378676,0.0020313729783109453,140,-0.027785407,6.0154324,0.0036058272,7.59375,1.0,0.0010172205859765085,0.5023511351050193,0.3208288023709872
9.103155394220492,0.03722425371848754,-1.072568686075633,1.337425117464704,0.05785188253652626,0.05066859921542014,-2.319333791732788,2.18827748298645,0.34057312422746816,2.4887661497726802e-17,-2.980348903598745,3.963468727534602,0.9999360128779571,0.0111520945887076,-0.09689543761244644,0.17762476653413836,0.0021456566469027203,160,-0.03088231,6.0055656,0.0044740243,7.59375,1.0,0.0013567815481730953,0.37817103381390715,0.2909717589497216
13.0935032387244,0.03119978540055011,-0.9584137712941188,1.1545827152135668,0.05799533976778263,0.04972504881060694,-2.581231117248535,2.2035036087036133,0.3207665606187927,-2.4209292530156736e-17,-2.928633820686832,3.2849120254473583,0.9999106515481159,0.024559463811398324,-0.025692635202512904,0.11856732700298372,0.00097490388917794,180,-0.027955633,5.9948387,0.00402433,7.59375,1.0,0.0004925492157854841,0.508195361129429,0.36761048735449375
11.156010912846547,0.0278685744955306,-1.133819374155681,1.065203927268686,0.06012909228070956,0.03784180194072822,-2.215118885040283,2.0197665691375732,0.33809656640293445,-1.1591235493639482e-17,-3.6643051860492695,3.2728848874568754,0.9999194169159985,0.015559630194751076,-0.05805783909246255,0.12909552702162294,0.0010746023001900564,200,-0.025278889,5.959981,0.0032957562,7.59375,1.0,0.00042529982281521984,0.6109241678642896,0.3217440401820413
