_MeanReward,Steps,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,PolicyLoss,PolicyEntropy,KL,Beta,_lr_multiplier,ValFuncLoss,ExplainedVarNew,ExplainedVarOld
102.55,2051,-0.009212479709078994,-0.41334967568917647,0.5753446011780106,0.01659664534769345,0.018875500156740766,-2.2557923793792725,2.439434289932251,0.42253453215314596,-1.3857488752025357e-17,-3.1890571504911693,4.246541894511886,0.9999304296273623,0.2273943460697185,0.0050000000000000044,0.5604733203115574,0.01613853788126748,20,-0.0049585146,0.8883174,0.006638129,1.5,1.0,0.0013552447138182125,0.9165603705254131,0.9070762625542754
110.8,2216,-0.004896575749691276,-0.3997101843170137,0.5385386757179802,0.014392353775113336,-0.09251850209029103,-2.460588216781616,1.9038773775100708,0.43135057267391036,9.619260863178251e-18,-2.981790548094155,3.6500490717238416,0.9999383876244364,0.24023460932461982,0.0050000000000000044,0.5604733203115574,0.017296904717329267,40,-0.0031574494,0.8856861,0.002746074,1.5,1.0,0.0016691680378881184,0.9040084703413156,0.8965364678813771
124.4,2488,-0.02097708303031775,-0.4304599565148904,0.5441704906953249,0.014693379688633379,0.015766301361164168,-2.277315616607666,2.4191792011260986,0.4461940498898792,-3.427054995627493e-17,-3.2828486386124345,4.147087584788518,0.9999393824115623,0.2655542903303657,0.0050000000000000044,0.6122406658627821,0.021013224912873572,60,-0.0022675188,0.8867496,0.0022164383,1.5,1.0,0.00259335800236652,0.8788271384391839,0.8690854580353851
111.35,2227,-0.014535997814564956,-0.4208296209189871,0.6010020321645098,0.015955095707596973,0.018838623280586365,-2.7358062267303467,2.2514123916625977,0.49962115231833626,1.2762330233679392e-17,-3.1314046015463406,4.0797492569031055,0.9999458684669676,0.24782776830921474,0.0050000000000000044,0.6474661733820759,0.02062005773233772,80,-0.003410933,0.8879097,0.0035529376,1.5,1.0,0.003511862185466532,0.8298802158101158,0.8228171828937338
133.75,2675,0.008531189873170772,-0.45731948112718596,2.521914979514717,0.03766532000132488,-0.05249423232974015,-2.4923253059387207,2.692142963409424,0.5390513607884128,-2.1249876209647855e-17,-3.273170355998019,3.071799690686449,0.9999574462021023,0.30231540246189076,0.0050000000000000044,0.7377215797862627,0.03405574625970598,100,-0.003419225,0.88735294,0.0026294068,1.5,1.0,0.007182567116522768,0.7944067031079938,0.7332276208334967
151.75,3035,-0.010934433851552574,-0.5067008946358285,1.8090151266717027,0.030711990509402827,-0.03545423360630452,-2.689979314804077,2.735851287841797,0.5367010807721041,3.745859562491467e-17,-3.5892416415024555,3.317839459926952,0.9999688709428182,0.31466422713917375,0.0050000000000000044,0.6730005619704329,0.02896543633206699,120,-0.0020794845,0.88574,0.0018955568,1.5,1.0,0.005113325744186878,0.8253868227040202,0.7455727417598681
159.4,3188,0.004893510538295047,-0.5782636222562418,2.2340378427037924,0.05128408442530361,-0.06586241784711208,-2.991555690765381,2.8066844940185547,0.5828895668275681,6.240651380578044e-17,-3.732686427946991,3.386869070328762,0.9999652245112691,0.33385845645326784,0.0050000000000000044,0.807782216352843,0.03569609634356459,140,-0.0030537932,0.8868164,0.0032293347,1.5,1.0,0.009662645346549464,0.7405623780979874,0.7030852925322539
185.45,3709,0.05051256616509942,-0.6500437856331717,3.706412023195283,0.1018723964494456,-0.033043616783274624,-2.8408854007720947,2.902848958969116,0.63445436553641,-6.13032287525565e-17,-3.8699857892180027,3.183042102120093,0.9999643698530557,0.3622046401074116,0.0050000000000000044,0.7530326577652726,0.03584529422783258,160,-0.003693281,0.88708025,0.0025616526,1.5,1.0,0.006286767679645978,0.8252915736314788,0.7615796620953579
181.5,3630,0.05662567211736237,-0.571009895784442,3.1355231450375833,0.09073988712552615,0.008276405427399663,-2.8397698402404785,3.1718592643737793,0.6712872008814288,-1.5659344038790085e-17,-4.219806662807416,3.4469287918230833,0.999965177335254,0.359369864011827,0.0050000000000000044,0.7542674944764463,0.036052406195982815,180,-0.0036618668,0.8885395,0.0030674262,1.5,1.0,0.006559375101842831,0.826972188541231,0.7781752229612006
216.35,4327,0.04855030681540328,-0.6350656520786436,2.2438767503034645,0.05797517622945808,-0.07175313367481233,-2.7458126544952393,2.9733879566192627,0.6034819265950451,3.941073644151238e-17,-5.296874934864447,4.572853298019166,0.9999562231116664,0.39751971035437467,0.0050000000000000044,0.7743397933677406,0.038911280479734627,200,-0.0023059612,0.88508874,0.0011375094,1.0,1.0,0.005250484367527609,0.8652908743695327,0.8099646851582417
