_MeanReward,Steps,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,PolicyLoss,PolicyEntropy,KL,Beta,_lr_multiplier,ValFuncLoss,ExplainedVarNew,ExplainedVarOld
-70.77933768630182,2122,-0.009039413337071305,-1.4216945533806913,1.5234145452769032,0.0745686581421345,-0.014984674147764944,-2.3673932552337646,2.304774761199951,0.4008331497240333,1.004537326710792e-17,-4.353042062528726,2.8014299961078084,0.9999722358960267,-0.1992526132955442,-0.7594616002176997,-0.011934176180274324,0.01582629324374341,100,-0.030326372,7.260786,0.014671679,1.5,1.0,0.004191835453203082,0.7353248315259939,0.6085970938378991
-66.2377099725291,2059,-0.0023328790332963153,-1.4505906428179074,1.5831443997901182,0.07528174664984222,-0.0024944021539661295,-2.51591420173645,2.3096885681152344,0.39483849027928214,-3.10582060312817e-17,-3.638103367882235,5.008422450947155,0.9999687088250032,-0.18511522972452502,-0.5371544449854295,-0.010959569839866366,0.011543488424420012,200,-0.02316391,7.2289143,0.012548258,2.25,1.0,0.00320451965555893,0.7290357798871578,0.6117187622168214
-60.1493171398447,1968,-0.007215265040485537,-1.422771505907152,1.4037880808375076,0.06814580099639171,-0.014307507266427663,-2.378710985183716,2.4609296321868896,0.3929337220642738,-4.422839691596152e-17,-3.6999378778966006,3.1461959698806865,0.9999607427506614,-0.16651193894008298,-0.45218528646492995,-0.011716356654380495,0.009139061980795563,300,-0.026636742,7.165365,0.009019674,3.375,1.0,0.0021113794497677313,0.7722747548349862,0.6862878354730639
-57.42243096168674,1811,-0.01866272506466817,-1.417815900970802,1.4317999545051836,0.06707527749025537,-0.02843838269097002,-2.2615468502044678,2.496462345123291,0.3818236915000971,3.923482803755385e-17,-3.3489753507219953,3.2588235496166766,0.9999565007400475,-0.16009208770041222,-0.41662095454432485,-0.01475344185668984,0.008128773710066185,400,-0.023600504,7.1079803,0.006743053,5.0625,1.0,0.001685234959024677,0.7927052839459883,0.7064003757476602
-56.14024172908074,1893,-0.010787205733435262,-1.4059011095615668,1.5262640775765468,0.0667041994682527,-0.0243536042806196,-2.506580352783203,2.207714319229126,0.3784888966846517,1.876763697200476e-17,-5.285385845232322,3.1452132436355815,0.9999539052546033,-0.15713105193703436,-0.5098153532506423,-0.01277916838625843,0.008441127375579834,500,-0.016420074,7.0584717,0.0032588723,5.0625,1.0,0.0017565142368424448,0.7926154824569402,0.7324729742124023
-53.41045127568143,1795,-0.012789674411868733,-1.5038756826098192,1.263714144856381,0.0666803052774054,-0.030379628838742966,-2.3681480884552,3.075802803039551,0.3724834820659814,2.3750732114543738e-17,-3.8064112185913417,3.527328532774177,0.9999481409708724,-0.14776828468688885,-0.40500578531052733,-0.01317924244553246,0.006626282810233764,600,-0.01775336,7.0012264,0.0037373086,5.0625,1.0,0.0014277638662313552,0.7873499638485999,0.7460557842568688
-53.2007522341498,1807,-0.01288081253952745,-1.3435502977869413,1.2367638944651438,0.06432487650172015,-0.032459164709895155,-2.2698652744293213,2.0932905673980713,0.3712494033234235,1.7694755456117602e-17,-3.34902317171231,3.196008667868818,0.9999489869578375,-0.14634788069905308,-0.40570823554173285,-0.011525133177635467,0.006691094457574511,700,-0.018190295,6.9336853,0.003772206,5.0625,1.0,0.0012737270253494713,0.8098781922349134,0.7237711283030304
-50.472605767470334,1731,-0.018871228500810744,-1.2746904157323709,1.280418045126413,0.06420496416936797,-0.03813149231090708,-2.361729621887207,2.217993974685669,0.3640560705081621,3.2838485765920284e-17,-5.0395470401472435,3.876188178329761,0.9999460949809222,-0.1364282852998178,-0.4156860938638576,-0.011929334544220195,0.006291300430173788,800,-0.017203072,6.8742037,0.003231726,5.0625,1.0,0.0013307746543870422,0.7892330459393306,0.7437240698499902
-48.538416648375666,1692,-0.019140164233800668,-1.4837482704024492,1.2808568449764086,0.0615579098212451,-0.028819471487293684,-2.417344808578491,2.2210283279418945,0.3608026058068666,-4.199425152246455e-18,-3.764434170351228,3.5243796291681293,0.9999379806081048,-0.13128785381080224,-0.3549618897386425,-0.011097219330810539,0.005196451624296029,900,-0.017735712,6.8103013,0.0038052262,5.0625,1.0,0.0009413378298449956,0.8190010689054835,0.7676307518495243
-47.30164346194802,1742,-0.017902119958085556,-1.2767191792743897,1.3613917609855843,0.060924313284880585,-0.03360280868538921,-2.328847885131836,2.1220223903656006,0.3543038349423755,8.15778112238921e-18,-4.028510388092994,2.703451690030931,0.999934141518494,-0.12938659948484554,-0.34679252957307805,-0.013120394107278204,0.004869522389305431,1000,-0.019065116,6.7465086,0.0036680235,5.0625,1.0,0.0009019698770215888,0.8175057832479836,0.7755965749736945
