_MeanReward,Steps,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,PolicyLoss,PolicyEntropy,KL,Beta,_lr_multiplier,ValFuncLoss,ExplainedVarNew,ExplainedVarOld
-21.818590764947416,17,0.012955075929880693,-1.6563241504701007,1.3207674548710084,0.09460430406105338,0.03779876111623119,-1.4776461124420166,1.3973948955535889,0.41659598702575235,7.836868409118753e-17,-1.31343948171367,2.4510200335174126,0.9999336442529249,-0.07814832250999482,-0.10296517227275133,-0.022723770107361298,0.0004784714896431523,1,-0.17751431,3.5659482,0.014430664,1.5,1.0,0.000901993986927753,-0.6323228847162337,-0.9476206549011275
-1.4279583045596218,10,0.013277526871641673,-0.5157869247577999,0.7539291516996117,0.018011983677978224,0.03820509305223822,-0.9705162048339844,1.3677237033843994,0.3532573813165769,-1.9984014443252818e-16,-1.1414894617000682,1.5265330822868048,0.9999317718727774,-0.012764686858348254,-0.018518157013426514,-0.006534228321488142,1.0838954106784109e-05,2,-0.09130103,3.5653026,0.014661074,2.25,1.0,0.0002562524614163958,-8.543676132511326,-84.57046452196163
-1.0140114239515787,9,0.08170470535850735,-0.7663124846875556,0.9935475277322663,0.022365866100537767,0.12844336239828003,-0.9492058753967285,1.4142320156097412,0.22780288524233505,-1.4802973661668753e-16,-1.6341911785496195,2.171654550337148,0.9998776150666134,-0.015346208750808284,-0.027142926345546048,-0.004401485151730174,5.666390505754243e-05,3,-0.07540832,3.5606203,0.012545109,3.375,1.0,0.00024622247454190776,-0.6743870607286289,-3.972123775954018
-66.8954569039756,24,0.005225615881156842,-1.5866357752161753,1.3131633108005483,0.12885443608856567,0.1694787505742473,-1.6178689002990723,1.8687301874160767,0.5248185173987968,-7.401486830834377e-17,-1.5732893606541642,1.6159636584878472,0.9999790858798324,-0.18464483417121622,-0.32513243897368854,-0.026259026630351668,0.009773497710850973,4,-0.101351045,3.55568,0.013823639,5.0625,1.0,0.008154019130623207,0.17046963282537986,-0.30553469026697244
-1.7359427007252437,9,0.04590843663601351,-0.6664939488236332,0.6386898479094278,0.016169326019559244,0.06684318991998832,-1.5279672145843506,1.041544795036316,0.3290364481193685,-8.018277400070575e-17,-1.6272966965104783,1.808810916925185,0.9999193682809371,-0.012890953916871102,-0.01681606901765141,-0.008140322188308563,8.691662665724069e-06,5,-0.16891657,3.549703,0.015105168,7.59375,1.0,0.012490498398218038,-165.9990532160503,-88.03215521237954
-4.84177706847475,24,0.0002769162194606552,-0.7935965992166649,0.9281293307341387,0.04141506420205253,0.013396463628547886,-1.393094539642334,1.3219468593597412,0.3512411153357172,1.295260195396016e-16,-1.2597145918513128,1.6190502289630784,0.9999591279418422,-0.03388903463076612,-0.050521530837679164,-0.01343947029103769,0.00011700583341945097,6,-0.043713033,3.5416532,0.0073492727,11.390625,1.0,0.0021066339807937723,-16.64816928220749,-27.80405808312406
-24.611244840219136,21,0.019676389384032798,-1.4417999232092138,1.1206221207300637,0.0789356964834615,0.0274112279571238,-1.4840956926345825,1.8180469274520874,0.43324192816755214,-8.458842092382145e-17,-1.2648159640625443,2.6165289661899314,0.9999542926930187,-0.10768515631215762,-0.13184133329748493,-0.02970095591657269,0.0006636165566659032,7,-0.11418749,3.541376,0.01457312,17.0859375,1.0,0.0020731039659994004,0.02042599147386237,-2.49677118853602
-44.68461841825678,20,-0.07287266394195457,-1.8083850556923275,1.0124163874563636,0.10216629751191372,-0.09607828948646784,-2.399014711380005,1.7986328601837158,0.5114813323736224,-3.9968028886505636e-16,-1.2613807190745616,2.6113644088670536,0.9999660460692917,-0.1747658841537096,-0.22465628517249298,-0.043415260592678,0.002620897675930426,8,-0.107992485,3.5502896,0.006391287,25.62890625,1.0,0.004856300665636787,-0.8239668579191015,-0.7388239947361397
-15.813653983255833,11,0.09432305110165813,-1.775299938585088,1.2058219328205109,0.07570757262096392,0.1355666878887198,-2.170966148376465,1.7469679117202759,0.5026122945536005,3.532527805625498e-17,-2.373184467315375,1.5897240077291412,0.999931479473677,-0.06719527849749914,-0.09242786258164634,-0.020607000362704127,0.0005385841410404911,9,-0.0444011,3.5501623,0.001443928,17.0859375,1.0,0.002947692790950465,-1.2556777852235812,-0.632691987911854
-0.32598870861665397,10,0.02506331145166011,-0.9099698382690076,0.5636392159906197,0.015659073202461418,-0.0020874300971627235,-1.7197538614273071,1.2995699644088745,0.27115469212036347,2.886579864025407e-16,-1.1149341400987072,2.119272569493455,0.9999049604214992,-0.013049625615563387,-0.020400475155495527,-0.0009823741329699587,4.3016430832928974e-05,10,-0.1155988,3.554706,0.009525919,25.62890625,1.0,0.00015016482369962746,-0.9249667278027851,-12.137355852727353
