_MeanReward,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,PolicyLoss,PolicyEntropy,KL,Beta,_lr_multiplier,ValFuncLoss,ExplainedVarNew,ExplainedVarOld
1305.2268613051458,0.059358837191069935,-4.454030315919585,4.36182463581677,0.07559109159363349,0.09170954419051928,-3.155033588409424,4.148640155792236,0.24995169950845447,-3.0523234098055102e-18,-8.61375051792422,9.812915370324534,0.9999711618792998,0.6212644934843391,-0.27022564947126204,0.8433371840100572,0.05043149460806572,220,-0.004615441,2.8661795,0.0021824786,1.5,1.0,0.006353940130825652,0.87498718321969,0.5547316216612175
1295.4454670326165,0.05793093957168143,-4.788808519892228,4.0540722521268435,0.07424482856646009,0.09258890484668705,-2.824131727218628,3.8521182537078857,0.24929606448757188,-6.2197028050231706e-18,-8.196706499951325,9.720436212607547,0.9999687064592465,0.6289804204348339,-0.24832158716956065,0.8514793666588115,0.040575689818587765,240,-0.005727048,2.8413382,0.0025455009,1.5,1.0,0.005411203578887776,0.8701220219702146,0.6239813455936254
1405.480169608699,0.06316289948253938,-4.852522685209703,4.716558783903292,0.07811256159334468,0.09031537943568095,-3.2359848022460938,4.522918701171875,0.24424460858465236,5.6213824031653495e-18,-11.380958418977418,8.231698873545609,0.9999740481237244,0.6231312097560398,-0.4366667242240106,0.8456271119577108,0.05176620312694225,260,-0.0036858043,2.8348436,0.0015795397,1.5,1.0,0.006971081831371749,0.8668284926876343,0.5409250763454363
1269.6325255920265,0.055612104736893424,-4.868960488537466,4.292700605611883,0.07373289996865016,0.0921698079939299,-3.178366184234619,3.9029836654663086,0.24696158590979708,3.136794352609222e-18,-10.850181746803754,7.759816060878433,0.999969939726223,0.6215375512772205,-0.5829859520895591,0.8330656444294912,0.05022699770900071,280,-0.0047927494,2.8154278,0.0022003883,1.5,1.0,0.00849085982073661,0.8339732787693307,0.6034272813588708
1535.3854587408741,0.06435280088718602,-2.2713360747355433,3.6923008354953923,0.07450325374106245,0.09086971960937994,-3.1870927810668945,3.760916233062744,0.24030460585605923,1.3346658572624564e-17,-9.455911298658046,9.64307375731602,0.999970913845644,0.6508132685569258,-0.24131665049582168,0.8603993091218105,0.037870065598003724,300,-0.0030574612,2.7988653,0.0014864873,1.0,1.0,0.005744302939022603,0.8523886129617514,0.5615703385790859
1499.0190380436845,0.06656247054066192,-4.205665743935443,3.740993777560274,0.07711611970042342,0.0900682497030729,-3.132986068725586,4.215659141540527,0.24214803174294502,-1.1028455907417764e-17,-9.471538995748025,14.228869474002867,0.9999711364039933,0.6545022099241942,-0.23496244755361217,0.8479260200631351,0.03801972026846829,320,-0.0053923535,2.8039122,0.0039062784,1.0,1.0,0.006254726735276791,0.8358342922886561,0.4722277229196812
1350.2843310208189,0.06150864792487827,-4.7884408107341,4.2437619760253975,0.07406274893194512,0.09097467550525615,-2.972637176513672,3.942140579223633,0.2437164484258636,2.2643773281426642e-18,-12.260742303961788,10.653826137968501,0.9999670672818173,0.6407665194268707,-0.1811396025910969,0.8523240654197177,0.04075216274241965,340,-0.0048383903,2.7711916,0.003158791,1.0,1.0,0.008229916887634773,0.7991180510397339,0.6399979555082715
1494.5875199968982,0.0631324621685497,-4.859438019030847,4.179669564701781,0.0773146787425544,0.09068132161435818,-2.9761738777160645,3.7811832427978516,0.2422042991556485,6.08630876733692e-18,-9.403929192066068,10.271052711829629,0.9999704180062088,0.640157642759756,-0.3473399582113596,0.8446437364110023,0.040297066394893784,360,-0.0051359697,2.7414675,0.0038063577,1.0,1.0,0.005799817926789246,0.8570306326196999,0.6052493107535244
1063.6949378639401,0.0591450994242717,-4.872385709903848,4.341638967796111,0.0794104034427418,0.08966736010467438,-3.1115872859954834,4.333950042724609,0.24694938114816523,0.0,-13.92818495838398,10.781522059168848,0.999979499398334,0.620142001321964,-0.6956438833721494,0.8607946375665867,0.05854217631290303,380,-0.6662649,2.7256746,0.033160243,1.5,1.0,0.01039447185707825,0.8224505433088679,0.3113143131751954
1374.2975156772225,0.062171257120330746,-2.547746746243241,4.074703731816677,0.07575573819453417,0.08886143949502555,-3.158374786376953,3.9355456829071045,0.23392087346842133,-2.968479756687452e-18,-9.705692270567356,8.72555764106501,0.9999708887995434,0.6423001278572327,-0.17318848000951417,0.8590191486961931,0.03897473298698853,400,0.021580406,2.7230368,0.013059426,2.25,1.0,0.00549705342147638,0.8596378659592865,0.5990556219618823
1266.3150755422703,0.05546826043090758,-3.6635055919954156,3.64047887736915,0.07424636600786796,0.09068398442719011,-3.135498046875,4.021306991577148,0.24521869975209323,-3.254797953609208e-18,-7.695118162556285,13.29773008239428,0.9999793493683109,0.6380685595191474,-0.18243452863157641,0.8694779510305077,0.04949514365617388,420,3.554998e-05,2.728324,0.003357991,2.25,1.0,0.005024806104982704,0.8986649188980455,0.39311264482068686
1392.174243922644,0.06346157449605486,-4.874181039146037,4.27910748365285,0.07972596095210492,0.08982795111339799,-3.2205333709716797,3.8902206420898438,0.24436705863592473,2.6297459121377205e-17,-12.282067108805823,10.14108969900348,0.999973422468569,0.6422290142723321,-0.3891528909775417,0.8576551736989373,0.044921637496369626,440,-0.0044314037,2.7116442,0.0015780953,2.25,1.0,0.006333017211585832,0.8599492678695472,0.5048105961470546
1149.06083625967,0.055238864690440787,-4.847184485827573,4.425038910658463,0.07608363441357886,0.09096190570750053,-3.190429449081421,4.125977516174316,0.24398105377626955,-1.4370729076174446e-17,-7.059471181889461,11.815603078713776,0.9999718098374404,0.6386796886598589,-0.21005684736119098,0.8625242067103656,0.04222760732653241,460,-0.0037736418,2.7011728,0.0011780201,1.5,1.0,0.006678149965030277,0.8424437669233775,0.620448249344541
1420.524993830754,0.058146240667821356,-2.354809378907142,3.975901878125019,0.07756244763176802,0.08904514625338344,-3.3656864166259766,4.472350597381592,0.23959994221906789,8.593109427181862e-18,-9.312358823585011,9.090438884097058,0.9999714579636965,0.6398168133729378,-0.2589717998964408,0.8746664001884872,0.047692274487273624,480,-0.003387701,2.684434,0.0016895401,1.5,1.0,0.004984233555029425,0.8959521845327857,0.5996290625344378
1516.461131045837,0.06630566417711067,-4.866296873459198,4.276212194766898,0.07902414937888945,0.09009065746365179,-3.177828788757324,4.0409722328186035,0.23988166534185512,-5.509150887847258e-18,-11.227310752159616,8.668105670717141,0.9999716015097634,0.6638429984646339,-0.15160682602699208,0.8771409422938672,0.038742889364106504,500,-0.004782389,2.6734076,0.0020521493,1.5,1.0,0.006282963844032066,0.840126288449059,0.5926199365311354
1137.8100852220498,0.0521625977441393,-4.792594242433782,4.710259621755383,0.07556724069056628,0.08989786745604342,-3.432675361633301,4.457111358642578,0.24856306803458536,-1.883123199364203e-17,-8.362043755965258,10.748279019526892,0.9999731583805385,0.6316082096307714,-0.3014969226102868,0.8603086467978933,0.05756776169412917,520,-0.0081168935,2.657136,0.0030051938,1.5,1.0,0.008985648213604492,0.8480388277463404,0.6343852964829193
1301.130179592963,0.05973079575353966,-4.746311222132209,4.322027486204537,0.07621750728261978,0.08916214701332302,-2.778019428253174,4.054990768432617,0.23961384955944465,1.6129453169742926e-18,-8.96367082661443,9.002284292628639,0.9999725601097172,0.6536371033716875,-0.07666036852434963,0.8709999683090608,0.041816319223872904,540,-0.0035842196,2.6386595,0.0018401528,1.5,1.0,0.007924174883398638,0.8130759622001147,0.5419299894579852
1378.5012787186774,0.05763031135309823,-2.3939745791993006,4.435818742018142,0.07465502307220426,0.09051609431739095,-3.034175157546997,4.4436821937561035,0.23847637314570957,4.575905132756166e-18,-10.107455809053047,11.45639307319768,0.999970217494773,0.6608901411679249,-0.19364214495979173,0.9050702594194696,0.04632974035612525,560,-0.0032665674,2.6392345,0.0018032996,1.5,1.0,0.005641640575468549,0.8796971982961653,0.6794785685795293
1547.4477807138157,0.06446421507860284,-2.2508052747654714,4.754081706747503,0.0772187781309784,0.08921179420888853,-3.4038076400756836,4.1287760734558105,0.2344384987366296,-1.3504886759831796e-18,-10.566117400893845,10.734258380020941,0.999970122275697,0.6661497438530684,-0.10694717202389467,0.9061274941723839,0.039042935581966996,580,-0.0035073892,2.6173391,0.0017897931,1.5,1.0,0.005726467362238013,0.8552821615436906,0.4388279082979569
1307.9008136592115,0.05769231542765388,-2.2430340211265993,4.185377778729925,0.07807356472009004,0.09213271783296217,-3.0901856422424316,4.754221439361572,0.24144288020813043,-9.488927278325351e-18,-9.885337057461456,10.111757045325389,0.9999707425212844,0.6470567460718036,-0.3719049888493786,0.8589424842453923,0.04731359165535775,600,-0.0036574076,2.613964,0.0019567243,1.5,1.0,0.007328188000917564,0.8484424859509262,0.5312313712376204
1251.0190859210682,0.055535301858064254,-4.8009536158138495,4.401747447348508,0.07779111116866533,0.09087074364661393,-3.386702537536621,4.721898555755615,0.24502120889528817,-1.6201630001655412e-17,-15.797666168060225,9.553498890206326,0.9999733528221805,0.6326786899598601,-0.7108131464150078,0.8808983785563427,0.05764535007836482,620,-0.007992124,2.6046085,0.0031534608,1.5,1.0,0.008745976101570763,0.8493195261329055,0.5639020991514554
1466.0750041533215,0.06594671706413936,-4.85426835012704,4.169242087495804,0.0778925813934794,0.09063631486406426,-2.9528450965881348,3.835292339324951,0.234525666254702,-1.7693072558029106e-17,-12.603471539769215,10.54325971181505,0.9999717656801593,0.6825898501226616,-0.1387489063490331,0.8720941462539178,0.03655212615019744,640,-0.004014233,2.5928755,0.0019128679,1.5,1.0,0.005833694286957109,0.8434042779415143,0.5328166475800733
1123.0404368175105,0.05732020445610234,-4.852250077298332,4.523066926448466,0.08037966031657486,0.09092027764478856,-3.3395259380340576,4.520244598388672,0.24423920737710844,3.671462545506735e-18,-13.568871809194953,10.87940954935492,0.9999780650455097,0.6381364258360757,-0.6696626500992889,0.8801751446370538,0.058669037284546824,660,-0.011016725,2.5931597,0.003864193,1.5,1.0,0.010875120764250104,0.8182068973389844,0.4847379201876467
1377.2996359347626,0.05483603360149243,-2.5640657148165764,4.510782309923,0.07701910974636537,0.09114407654685887,-3.226987361907959,4.344367027282715,0.23816539848747836,-9.000858048264755e-18,-9.82952720934958,10.401776435395783,0.9999705584188918,0.6468840054999347,-0.3056873303245601,0.8877079571802067,0.04938021683815741,680,-0.0032594325,2.5755568,0.0019380158,1.5,1.0,0.006765798192647065,0.8642929888312273,0.64241470324606
1382.0270664528866,0.06167362777197125,-2.763884958046995,4.441183393548783,0.07880742059202785,0.0911509055150894,-3.046205520629883,4.2443976402282715,0.23521304487438383,9.310452969121207e-18,-8.425014919189689,11.869710045013898,0.9999727201622989,0.6739099151571158,-0.23115375207172298,0.8877761475364926,0.04466312609051337,700,-0.0052886866,2.558978,0.0024074218,1.5,1.0,0.008098149514853142,0.8187201371967878,0.5105362001565455
1487.2459907989378,0.05766360727845645,-4.843889791125849,4.229288709464589,0.07665841249924064,0.09165938763973869,-3.4199726581573486,4.059147834777832,0.2355274662289943,4.2306801771961905e-18,-8.362755433495238,8.5010237078027,0.9999745634273475,0.6621991291609806,-0.5274496526411674,0.89967836191687,0.042516995264808545,720,-0.0051498874,2.5370712,0.0024718614,1.5,1.0,0.005898374642754872,0.8615908878755809,0.5320010326295472
1589.25955908359,0.06319906686353766,-2.8025322130172037,4.227350071864611,0.07758514251008983,0.09146171481794578,-3.0062432289123535,4.0947160720825195,0.23094501296307718,-6.863655106475405e-19,-9.947948022958826,9.848266985705584,0.9999709674627701,0.6940762774434984,-0.07823819436541493,0.8994629785999683,0.034541037959777206,740,-0.0035731671,2.5270023,0.0018249184,1.5,1.0,0.006028306461350745,0.8260673933411636,0.4217756647395495
1489.55298123262,0.060079447152330816,-2.349456897574325,4.6633827792463425,0.08095870804299173,0.09093173128278469,-3.2986459732055664,4.339626312255859,0.23115305334375508,2.8081224582343097e-18,-13.376702725909416,9.623727456941113,0.9999673359344272,0.6630329381563986,-0.17907866067457628,0.9205771278177187,0.042871084557578286,760,-0.0029421104,2.5034056,0.0014208056,1.0,1.0,0.0066843244507353,0.8443095985885261,0.5299576740783647
1542.6355272144785,0.06677386937550896,-4.73627115288197,4.540941954639696,0.08344984262705228,0.08938178766825643,-3.0699548721313477,4.226679801940918,0.23075751624429694,1.7550932101237513e-17,-12.435922295098464,13.366942326401599,0.99996844542098,0.6638818209164203,-0.2858919942743051,0.8711305528872763,0.04496447218521626,780,-0.013945792,2.4835863,0.0051555918,1.0,1.0,0.006875595513172492,0.8497822350887535,0.5879676671497869
1737.6226438170138,0.06583214050191467,-4.877252448277738,4.249249417061355,0.08138466410240826,0.0898671189083543,-3.7824459075927734,4.587870121002197,0.23405941779247935,1.3039475193640009e-17,-16.4444215568646,9.425892025485062,0.9999696126750307,0.6910105303472761,-0.7280036056408591,0.9305205832561669,0.048499880241971716,800,-0.006285463,2.4769754,0.004346766,1.0,1.0,0.006807255389722525,0.8609503465086293,0.6690406506980855
1715.7883069429577,0.06716213455674004,-4.867969087022786,4.938118822502536,0.08269211305443191,0.08955294862399285,-3.2119815349578857,4.450506210327148,0.2281542350416102,1.50878351322649e-17,-9.578154578463792,10.72641613555382,0.9999754793842889,0.6896677232160485,-0.2796087961965369,0.9124575007861018,0.0454914971461379,820,-0.004350828,2.4657354,0.0032518583,1.0,1.0,0.006374740265202705,0.8602909006709581,0.5132307536054486
1654.050548965055,0.06912570238813012,-4.860016755406409,4.357191446958209,0.08538882219210654,0.08944951980804244,-3.571155548095703,4.155911445617676,0.22950912597712464,-1.308248995645754e-18,-12.08627309581036,13.657093160846166,0.9999713051248386,0.6904527516868283,-0.31130841048163743,0.9443037751721102,0.04651892095929426,840,-0.005517775,2.420802,0.0035685988,1.0,1.0,0.007008483500532735,0.8494708261393519,0.5468037176949436
1665.458461990303,0.06960174150642329,-4.853073614762295,4.702288795205244,0.08985888369555636,0.08976796946579492,-3.4140641689300537,4.056996822357178,0.228804175768537,3.958179713168165e-18,-15.412469157924727,10.76854627111856,0.9999736979639217,0.7015649325493403,-0.44222272464245005,0.9825596057141196,0.04351134725796915,860,-0.0052055046,2.412037,0.0030076478,1.0,1.0,0.005096754284086372,0.8828659810668253,0.5971497581848959
1719.6546071025125,0.0722344530954694,-4.827166488724247,4.195530756229048,0.08553854057422361,0.09058580945014927,-2.9525256156921387,3.6965065002441406,0.22834381071013882,-2.6114493894798556e-18,-13.970116433088673,10.707226161015896,0.9999715908069771,0.7164493274914532,-0.17077928810443596,0.949913254897377,0.038262978389923194,880,-0.08741324,2.3909788,0.017019268,1.5,1.0,0.009724428961028424,0.7463138242061809,0.501412646849737
1639.180146458617,0.07095377242643507,-2.4511754185866796,4.5843303497244055,0.08694263665328199,0.08917009533051266,-2.8946352005004883,4.2561798095703125,0.22314536510570077,-2.6811036417615743e-18,-10.13850044265758,8.634635929494141,0.9999730735974363,0.7026363258814268,-0.14132155028037063,0.9256938000273378,0.04488095536407272,900,-0.0007230253,2.3697844,0.0032896046,1.5,1.0,0.007324957192998669,0.8371570591161361,0.5670351464938077
1778.573835872416,0.06282756106044758,-4.794972309314176,4.50857088255643,0.0796184811943933,0.09154165234758925,-3.6801681518554688,4.506145477294922,0.22707156726463562,3.808774408291248e-18,-11.66102471971677,7.757808608589551,0.9999702709697005,0.7233780392384163,-0.2781707147662824,0.9269550726708111,0.04244375807187804,920,-0.0032738782,2.3722343,0.0013234377,1.0,1.0,0.006182654947553077,0.8543330651126021,0.588713036275522
1682.9896801249317,0.07046259138474588,-4.815273348186453,4.819391398174144,0.08717436200846175,0.09072892875854922,-3.518697738647461,4.3123459815979,0.22767706264804466,9.271908004792173e-18,-10.77621682386776,10.241616338716376,0.9999723863232695,0.7115506951573747,-0.3256436989785664,0.9387225866240281,0.05227860183686428,940,-0.004694705,2.3504953,0.0033759319,1.0,1.0,0.00902497215605763,0.8274425061126215,0.6053435086114491
1441.4800558435822,0.06401078189730973,-4.880593108135282,4.9706118395284165,0.0874689078286416,0.09252303391495058,-3.1339635848999023,4.298801422119141,0.22543555587724368,-4.6550994071581375e-18,-11.723666322789517,9.183834101888921,0.9999737284968203,0.7065587420854031,-0.4471033860350784,0.9274407963214267,0.04916675678267105,960,-0.0057567637,2.3379774,0.004219803,1.0,1.0,0.010468390966389695,0.7874654937862042,0.5578455442631209
1795.6687674905315,0.07143611721313227,-4.49402713451563,4.453059105013786,0.08707507951149705,0.09008533779535906,-3.0713419914245605,4.50656270980835,0.22377242797597346,-1.8563743069215132e-17,-11.574259013345628,11.170431135431656,0.9999716555358676,0.7141906449882205,-0.14713597195070588,0.919413010353718,0.04496067167471842,980,-0.004482086,2.314188,0.0035512943,1.0,1.0,0.005820701105183034,0.8715278204776807,0.6500370851716609
1714.7648531604968,0.0662278370742345,-2.458655547839344,4.242276028657579,0.08478731165695318,0.08994515839732274,-3.413747787475586,4.232773780822754,0.223651510768744,1.2953403108449288e-18,-10.387578884914818,10.579179342563188,0.9999706437531406,0.7122940639131848,-0.25229098292678004,0.9481762078381293,0.046154512893778005,1000,-0.004212331,2.287181,0.003560772,1.0,1.0,0.006727003573661731,0.8548499270836843,0.5903153361261899
